CookerStat, GenerateAssetRegistry=222.092590, Initialize=222.585663, GetCookedIniVersionStrings=0.029139, CacheIniVersionStringsMap=0.004802, GetCurrentIniVersionStrings=15.237931, IniSettingsOutOfDate=45.679535, InitializeSandbox=22.148487, SavingAssetRegistry=130.718781, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
../../../Engine/Content/MobileResources/HUD/VirtualJoystick_Thumb.uasset, AllOfLoadPackage_Duration=0.721384ms, AllOfLoadPackage_HitCount=8, ResolveRedirectors_Duration=544.420723ms, ResolveRedirectors_HitCount=8, CacheForCookedPlatformData_Duration=0.781894ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=5.103748ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=15.849784ms, SavePackageCacheForCookedPlatformData_HitCount=155, SaveCookedPackage_Duration=650.562096ms, SaveCookedPackage_HitCount=154, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_0, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/VirtualJoystick_Thumb.uasset, FlushAsyncLoading=0.008006, FlushStreamingFunc=0.001598, BlockTillAllRequestsFinished=0.020493, ResetLoadersForSaveUnMarkAllObjects=0.259351, TagPackageExports=0.024334, BeginCacheForCookedPlatformData=0.001922, SerializeImports=0.041306, GatherLocalizableTextData=0.001598, MarkNames=0.003524, SerializeSummary=0.010565, SerializeNames=0.020813, SerializeGatherableTextData=0.000961, BuildExportMap=0.011206, SortExportsNonSeekfree=0.003200, SortExportsSeekfreeConstructor=0.060197, SortExportsSeekfreeInner=0.116225, SortExportsSeekfree=0.000641, BuildDependencyMap=0.006724, SerializeImportMap=0.002559, SerializeExportMap=0.000961, SerializeDependencyMap=0.000961, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009608, SerializeExports=0.033297, SerializeBulkData=0.008646, AsyncWrite=0.060197, UnaccountedTime=0.123911, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_11, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions01/Shading/ConvertFromDiffSpec.uasset, FlushAsyncLoading=0.002880, FlushStreamingFunc=0.000641, BlockTillAllRequestsFinished=0.000961, ResetLoadersForSaveUnMarkAllObjects=0.078764, TagPackageExports=0.087731, BeginCacheForCookedPlatformData=0.002563, SerializeImports=0.192430, GatherLocalizableTextData=0.001281, MarkNames=0.006404, SerializeSummary=0.013128, SerializeNames=0.024974, SerializeGatherableTextData=0.000641, BuildExportMap=0.027213, SortExportsNonSeekfree=0.063397, SortExportsSeekfreeConstructor=0.004806, SortExportsSeekfreeInner=0.251025, SortExportsSeekfree=0.000961, BuildDependencyMap=0.010885, SerializeImportMap=0.001922, SerializeExportMap=0.003841, SerializeDependencyMap=0.001602, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.003524, SerializeExports=0.062756, SerializeBulkData=0.001598, AsyncWrite=0.035543, UnaccountedTime=0.049628, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_12, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/WorldGridMaterial.uasset, FlushAsyncLoading=0.002559, FlushStreamingFunc=0.000641, BlockTillAllRequestsFinished=0.001281, ResetLoadersForSaveUnMarkAllObjects=0.148885, TagPackageExports=5.527996, BeginCacheForCookedPlatformData=0.006404, SerializeImports=6.088000, GatherLocalizableTextData=0.001922, MarkNames=0.010885, SerializeSummary=0.007685, SerializeNames=0.148248, SerializeGatherableTextData=0.000957, BuildExportMap=0.049312, SortExportsNonSeekfree=0.127431, SortExportsSeekfreeConstructor=0.006404, SortExportsSeekfreeInner=5.881481, SortExportsSeekfree=0.001602, BuildDependencyMap=0.017609, SerializeImportMap=0.004485, SerializeExportMap=0.007045, SerializeDependencyMap=0.002563, SerializeStringAssetReferenceMap=0.000957, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010889, SerializeExports=17.124458, SerializeBulkData=0.007045, AsyncWrite=4.716326, UnaccountedTime=0.199474, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_13, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions01/Opacity/CameraDepthFade.uasset, FlushAsyncLoading=0.008326, FlushStreamingFunc=0.002559, BlockTillAllRequestsFinished=0.003844, ResetLoadersForSaveUnMarkAllObjects=0.265755, TagPackageExports=0.114627, BeginCacheForCookedPlatformData=0.014409, SerializeImports=0.209719, GatherLocalizableTextData=0.001281, MarkNames=0.009287, SerializeSummary=0.008963, SerializeNames=0.050910, SerializeGatherableTextData=0.000961, BuildExportMap=0.053789, SortExportsNonSeekfree=0.062436, SortExportsSeekfreeConstructor=0.008326, SortExportsSeekfreeInner=0.332672, SortExportsSeekfree=0.001281, BuildDependencyMap=0.019211, SerializeImportMap=0.002880, SerializeExportMap=0.003844, SerializeDependencyMap=0.002883, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009924, SerializeExports=0.074282, SerializeBulkData=0.003844, AsyncWrite=0.058912, UnaccountedTime=0.105340, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_14, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/T_Default_Material_Grid_M.uasset, FlushAsyncLoading=0.006404, FlushStreamingFunc=0.002239, BlockTillAllRequestsFinished=0.004482, ResetLoadersForSaveUnMarkAllObjects=0.190191, TagPackageExports=0.035543, BeginCacheForCookedPlatformData=0.001598, SerializeImports=0.031698, GatherLocalizableTextData=0.000961, MarkNames=0.001922, SerializeSummary=0.006083, SerializeNames=0.011526, SerializeGatherableTextData=0.000641, BuildExportMap=0.006724, SortExportsNonSeekfree=0.003520, SortExportsSeekfreeConstructor=0.008006, SortExportsSeekfreeInner=0.168096, SortExportsSeekfree=0.001281, BuildDependencyMap=0.005763, SerializeImportMap=0.002559, SerializeExportMap=0.001602, SerializeDependencyMap=0.000957, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.007685, SerializeExports=0.029456, SerializeBulkData=0.117511, AsyncWrite=0.167776, UnaccountedTime=0.096057, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_15, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/T_Default_Material_Grid_N.uasset, FlushAsyncLoading=0.006083, FlushStreamingFunc=0.001919, BlockTillAllRequestsFinished=0.002243, ResetLoadersForSaveUnMarkAllObjects=0.129994, TagPackageExports=0.037462, BeginCacheForCookedPlatformData=0.001919, SerializeImports=0.033941, GatherLocalizableTextData=0.001602, MarkNames=0.002880, SerializeSummary=0.007365, SerializeNames=0.018571, SerializeGatherableTextData=0.000961, BuildExportMap=0.007365, SortExportsNonSeekfree=0.002239, SortExportsSeekfreeConstructor=0.007685, SortExportsSeekfreeInner=0.119429, SortExportsSeekfree=0.000961, BuildDependencyMap=0.004161, SerializeImportMap=0.002243, SerializeExportMap=0.000957, SerializeDependencyMap=0.000961, SerializeStringAssetReferenceMap=0.000637, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.005767, SerializeExports=0.025295, SerializeBulkData=0.016328, AsyncWrite=0.055395, UnaccountedTime=0.086449, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_16, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultDeferredDecalMaterial.uasset, FlushAsyncLoading=0.004165, FlushStreamingFunc=0.000957, BlockTillAllRequestsFinished=0.001922, ResetLoadersForSaveUnMarkAllObjects=0.096697, TagPackageExports=0.563845, BeginCacheForCookedPlatformData=0.003204, SerializeImports=0.635885, GatherLocalizableTextData=0.001281, MarkNames=0.003204, SerializeSummary=0.005763, SerializeNames=0.071399, SerializeGatherableTextData=0.000961, BuildExportMap=0.011846, SortExportsNonSeekfree=0.011209, SortExportsSeekfreeConstructor=0.006083, SortExportsSeekfreeInner=0.886273, SortExportsSeekfree=0.000957, BuildDependencyMap=0.006083, SerializeImportMap=0.001922, SerializeExportMap=0.001598, SerializeDependencyMap=0.001602, SerializeStringAssetReferenceMap=0.000637, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.005446, SerializeExports=1.150422, SerializeBulkData=0.003524, AsyncWrite=0.168420, UnaccountedTime=0.075880, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_17, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultDiffuse.uasset, FlushAsyncLoading=0.004485, FlushStreamingFunc=0.000957, BlockTillAllRequestsFinished=0.001922, ResetLoadersForSaveUnMarkAllObjects=0.257429, TagPackageExports=0.062756, BeginCacheForCookedPlatformData=0.002559, SerializeImports=0.038423, GatherLocalizableTextData=0.001281, MarkNames=0.002563, SerializeSummary=0.009283, SerializeNames=0.012808, SerializeGatherableTextData=0.000961, BuildExportMap=0.008006, SortExportsNonSeekfree=0.002559, SortExportsSeekfreeConstructor=0.008006, SortExportsSeekfreeInner=0.122633, SortExportsSeekfree=0.000957, BuildDependencyMap=0.004485, SerializeImportMap=0.001598, SerializeExportMap=0.000961, SerializeDependencyMap=0.000961, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011846, SerializeExports=0.024654, SerializeBulkData=0.121672, AsyncWrite=0.295211, UnaccountedTime=0.124872, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_18, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultLightFunctionMaterial.uasset, FlushAsyncLoading=0.004165, FlushStreamingFunc=0.001281, BlockTillAllRequestsFinished=0.002239, ResetLoadersForSaveUnMarkAllObjects=0.094134, TagPackageExports=0.209399, BeginCacheForCookedPlatformData=0.003204, SerializeImports=0.199795, GatherLocalizableTextData=0.000961, MarkNames=0.002563, SerializeSummary=0.006083, SerializeNames=0.044506, SerializeGatherableTextData=0.000637, BuildExportMap=0.007685, SortExportsNonSeekfree=0.003844, SortExportsSeekfreeConstructor=0.005763, SortExportsSeekfreeInner=0.383582, SortExportsSeekfree=0.001278, BuildDependencyMap=0.004165, SerializeImportMap=0.000961, SerializeExportMap=0.001602, SerializeDependencyMap=0.000641, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.005122, SerializeExports=0.304818, SerializeBulkData=0.003200, AsyncWrite=0.076201, UnaccountedTime=0.060197, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_19, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultPostProcessMaterial.uasset, FlushAsyncLoading=0.003204, FlushStreamingFunc=0.001278, BlockTillAllRequestsFinished=0.001281, ResetLoadersForSaveUnMarkAllObjects=0.145044, TagPackageExports=0.217404, BeginCacheForCookedPlatformData=0.004802, SerializeImports=0.314102, GatherLocalizableTextData=0.000961, MarkNames=0.009928, SerializeSummary=0.005763, SerializeNames=0.075884, SerializeGatherableTextData=0.000641, BuildExportMap=0.047386, SortExportsNonSeekfree=0.065319, SortExportsSeekfreeConstructor=0.005763, SortExportsSeekfreeInner=0.697043, SortExportsSeekfree=0.001281, BuildDependencyMap=0.013765, SerializeImportMap=0.002880, SerializeExportMap=0.004482, SerializeDependencyMap=0.002239, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.007365, SerializeExports=0.277281, SerializeBulkData=0.002883, AsyncWrite=0.052191, UnaccountedTime=0.061795, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_20, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/DefaultTexture.uasset, FlushAsyncLoading=0.003841, FlushStreamingFunc=0.001281, BlockTillAllRequestsFinished=0.001281, ResetLoadersForSaveUnMarkAllObjects=0.116866, TagPackageExports=0.030097, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.028495, GatherLocalizableTextData=0.000961, MarkNames=0.002243, SerializeSummary=0.004482, SerializeNames=0.008967, SerializeGatherableTextData=0.000641, BuildExportMap=0.005763, SortExportsNonSeekfree=0.001602, SortExportsSeekfreeConstructor=0.005763, SortExportsSeekfreeInner=0.105020, SortExportsSeekfree=0.000961, BuildDependencyMap=0.003200, SerializeImportMap=0.001281, SerializeExportMap=0.000641, SerializeDependencyMap=0.000641, SerializeStringAssetReferenceMap=0.000957, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.004806, SerializeExports=0.023372, SerializeBulkData=0.003520, AsyncWrite=0.037141, UnaccountedTime=0.068199, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_21, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Translucent_OneSided.uasset, FlushAsyncLoading=0.002883, FlushStreamingFunc=0.001281, BlockTillAllRequestsFinished=0.001281, ResetLoadersForSaveUnMarkAllObjects=0.091892, TagPackageExports=0.099577, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.102781, GatherLocalizableTextData=0.000961, MarkNames=0.003520, SerializeSummary=0.004482, SerializeNames=0.037462, SerializeGatherableTextData=0.000641, BuildExportMap=0.007365, SortExportsNonSeekfree=0.002243, SortExportsSeekfreeConstructor=0.005122, SortExportsSeekfreeInner=0.165854, SortExportsSeekfree=0.000961, BuildDependencyMap=0.003524, SerializeImportMap=0.001281, SerializeExportMap=0.000957, SerializeDependencyMap=0.000641, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.005122, SerializeExports=0.139281, SerializeBulkData=0.001602, AsyncWrite=0.048671, UnaccountedTime=0.062115, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_22, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Opaque.uasset, FlushAsyncLoading=0.003844, FlushStreamingFunc=0.000957, BlockTillAllRequestsFinished=0.001602, ResetLoadersForSaveUnMarkAllObjects=0.092532, TagPackageExports=0.114627, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.102140, GatherLocalizableTextData=0.000957, MarkNames=0.003204, SerializeSummary=0.004802, SerializeNames=0.033941, SerializeGatherableTextData=0.000641, BuildExportMap=0.007365, SortExportsNonSeekfree=0.001919, SortExportsSeekfreeConstructor=0.004802, SortExportsSeekfreeInner=0.316024, SortExportsSeekfree=0.000961, BuildDependencyMap=0.004161, SerializeImportMap=0.001278, SerializeExportMap=0.000961, SerializeDependencyMap=0.000641, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.005122, SerializeExports=0.131276, SerializeBulkData=0.002243, AsyncWrite=0.044186, UnaccountedTime=0.053473, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_23, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Opaque_OneSided.uasset, FlushAsyncLoading=0.003200, FlushStreamingFunc=0.000961, BlockTillAllRequestsFinished=0.000961, ResetLoadersForSaveUnMarkAllObjects=0.090290, TagPackageExports=0.052512, BeginCacheForCookedPlatformData=0.001278, SerializeImports=0.103101, GatherLocalizableTextData=0.000961, MarkNames=0.002563, SerializeSummary=0.004482, SerializeNames=0.029776, SerializeGatherableTextData=0.000641, BuildExportMap=0.007685, SortExportsNonSeekfree=0.001919, SortExportsSeekfreeConstructor=0.005126, SortExportsSeekfreeInner=0.128392, SortExportsSeekfree=0.000961, BuildDependencyMap=0.003520, SerializeImportMap=0.001281, SerializeExportMap=0.000961, SerializeDependencyMap=0.000641, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.004802, SerializeExports=0.082929, SerializeBulkData=0.001919, AsyncWrite=0.041306, UnaccountedTime=0.051867, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_24, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Masked.uasset, FlushAsyncLoading=0.002559, FlushStreamingFunc=0.000961, BlockTillAllRequestsFinished=0.000961, ResetLoadersForSaveUnMarkAllObjects=0.089012, TagPackageExports=0.135440, BeginCacheForCookedPlatformData=0.001281, SerializeImports=0.157531, GatherLocalizableTextData=0.000637, MarkNames=0.002243, SerializeSummary=0.004802, SerializeNames=0.040025, SerializeGatherableTextData=0.000641, BuildExportMap=0.007365, SortExportsNonSeekfree=0.001598, SortExportsSeekfreeConstructor=0.005126, SortExportsSeekfreeInner=0.345159, SortExportsSeekfree=0.000961, BuildDependencyMap=0.003520, SerializeImportMap=0.001281, SerializeExportMap=0.000961, SerializeDependencyMap=0.000641, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.005122, SerializeExports=0.218369, SerializeBulkData=0.001919, AsyncWrite=0.050269, UnaccountedTime=0.053469, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_25, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Masked_OneSided.uasset, FlushAsyncLoading=0.002883, FlushStreamingFunc=0.000961, BlockTillAllRequestsFinished=0.000957, ResetLoadersForSaveUnMarkAllObjects=0.090934, TagPackageExports=0.143763, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.157211, GatherLocalizableTextData=0.000641, MarkNames=0.002243, SerializeSummary=0.004802, SerializeNames=0.041623, SerializeGatherableTextData=0.000641, BuildExportMap=0.007365, SortExportsNonSeekfree=0.001922, SortExportsSeekfreeConstructor=0.005763, SortExportsSeekfreeInner=0.205878, SortExportsSeekfree=0.000961, BuildDependencyMap=0.003520, SerializeImportMap=0.001281, SerializeExportMap=0.000961, SerializeDependencyMap=0.000641, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.005443, SerializeExports=0.219326, SerializeBulkData=0.002239, AsyncWrite=0.049308, UnaccountedTime=0.054434, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_26, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/Maps/Templates/Thumbnails/Default.uasset, FlushAsyncLoading=0.006404, FlushStreamingFunc=0.002243, BlockTillAllRequestsFinished=0.002243, ResetLoadersForSaveUnMarkAllObjects=0.094771, TagPackageExports=0.043225, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.031058, GatherLocalizableTextData=0.000961, MarkNames=0.002243, SerializeSummary=0.005122, SerializeNames=0.015367, SerializeGatherableTextData=0.000641, BuildExportMap=0.005763, SortExportsNonSeekfree=0.001922, SortExportsSeekfreeConstructor=0.006083, SortExportsSeekfreeInner=0.106622, SortExportsSeekfree=0.000641, BuildDependencyMap=0.003520, SerializeImportMap=0.001281, SerializeExportMap=0.000961, SerializeDependencyMap=0.000641, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.005763, SerializeExports=0.041623, SerializeBulkData=0.001922, AsyncWrite=0.058271, UnaccountedTime=0.084851, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_27, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/ParticleSystems/PSysThumbnail_NoImage.uasset, FlushAsyncLoading=0.003524, FlushStreamingFunc=0.000961, BlockTillAllRequestsFinished=0.001278, ResetLoadersForSaveUnMarkAllObjects=0.108864, TagPackageExports=0.029456, BeginCacheForCookedPlatformData=0.001281, SerializeImports=0.027537, GatherLocalizableTextData=0.000957, MarkNames=0.001922, SerializeSummary=0.004482, SerializeNames=0.010569, SerializeGatherableTextData=0.000961, BuildExportMap=0.005443, SortExportsNonSeekfree=0.001919, SortExportsSeekfreeConstructor=0.006083, SortExportsSeekfreeInner=0.138961, SortExportsSeekfree=0.000641, BuildDependencyMap=0.003524, SerializeImportMap=0.000957, SerializeExportMap=0.000961, SerializeDependencyMap=0.000641, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.004482, SerializeExports=0.022095, SerializeBulkData=0.008006, AsyncWrite=0.042267, UnaccountedTime=0.081964, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_28, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/ParticleSystems/PSysThumbnail_OOD.uasset, FlushAsyncLoading=0.003844, FlushStreamingFunc=0.000961, BlockTillAllRequestsFinished=0.001278, ResetLoadersForSaveUnMarkAllObjects=0.086453, TagPackageExports=0.030097, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.028178, GatherLocalizableTextData=0.000957, MarkNames=0.001602, SerializeSummary=0.004802, SerializeNames=0.009608, SerializeGatherableTextData=0.000641, BuildExportMap=0.005763, SortExportsNonSeekfree=0.001922, SortExportsSeekfreeConstructor=0.005763, SortExportsSeekfreeInner=0.112064, SortExportsSeekfree=0.001281, BuildDependencyMap=0.005763, SerializeImportMap=0.002563, SerializeExportMap=0.000961, SerializeDependencyMap=0.001922, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.007045, SerializeExports=0.036821, SerializeBulkData=0.008002, AsyncWrite=0.042584, UnaccountedTime=0.075243, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_29, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorLandscapeResources/DataLayer.uasset, FlushAsyncLoading=0.003524, FlushStreamingFunc=0.000641, BlockTillAllRequestsFinished=0.001278, ResetLoadersForSaveUnMarkAllObjects=0.081331, TagPackageExports=0.004482, BeginCacheForCookedPlatformData=0.001281, SerializeImports=0.011206, GatherLocalizableTextData=0.000961, MarkNames=0.001922, SerializeSummary=0.004482, SerializeNames=0.009608, SerializeGatherableTextData=0.000637, BuildExportMap=0.005126, SortExportsNonSeekfree=0.001919, SortExportsSeekfreeConstructor=0.005126, SortExportsSeekfreeInner=0.017930, SortExportsSeekfree=0.000641, BuildDependencyMap=0.002880, SerializeImportMap=0.000641, SerializeExportMap=0.000961, SerializeDependencyMap=0.000641, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.003841, SerializeExports=0.004482, SerializeBulkData=0.001602, AsyncWrite=0.032656, UnaccountedTime=0.053152, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_30, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDamageTypes/DmgTypeBP_Environmental.uasset, FlushAsyncLoading=0.003200, FlushStreamingFunc=0.000961, BlockTillAllRequestsFinished=0.001281, ResetLoadersForSaveUnMarkAllObjects=0.081647, TagPackageExports=0.095736, BeginCacheForCookedPlatformData=0.003841, SerializeImports=0.027217, GatherLocalizableTextData=0.001278, MarkNames=0.003204, SerializeSummary=0.007365, SerializeNames=0.011846, SerializeGatherableTextData=0.000961, BuildExportMap=0.012167, SortExportsNonSeekfree=0.003520, SortExportsSeekfreeConstructor=0.006083, SortExportsSeekfreeInner=0.116870, SortExportsSeekfree=0.001278, BuildDependencyMap=0.005446, SerializeImportMap=0.001602, SerializeExportMap=0.000961, SerializeDependencyMap=0.000961, SerializeStringAssetReferenceMap=0.000957, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.006083, SerializeExports=0.007365, SerializeBulkData=0.002563, AsyncWrite=0.063073, UnaccountedTime=0.099581, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_31, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMeshes/Sphere.uasset, FlushAsyncLoading=0.004161, FlushStreamingFunc=0.000961, BlockTillAllRequestsFinished=0.001919, ResetLoadersForSaveUnMarkAllObjects=0.162657, TagPackageExports=0.024654, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.055391, GatherLocalizableTextData=0.002243, MarkNames=0.004482, SerializeSummary=0.007045, SerializeNames=0.029135, SerializeGatherableTextData=0.001922, BuildExportMap=0.012808, SortExportsNonSeekfree=0.006724, SortExportsSeekfreeConstructor=0.008643, SortExportsSeekfreeInner=0.272799, SortExportsSeekfree=0.001281, BuildDependencyMap=0.004802, SerializeImportMap=0.001281, SerializeExportMap=0.001598, SerializeDependencyMap=0.000641, SerializeStringAssetReferenceMap=0.000641, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008006, SerializeExports=0.047386, SerializeBulkData=0.002563, AsyncWrite=0.048351, UnaccountedTime=0.062436, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
